id,SalePrice
1461,116599.02477958392
1462,148737.7175986263
1463,164485.3475194794
1464,185503.3605496468
1465,211423.83008199325
1466,185120.97447306284
1467,160372.6829805149
1468,177945.7395851497
1469,188843.94373451764
1470,105791.31763990942
1471,194592.6653951772
1472,140455.2153522638
1473,128001.41297784846
1474,163873.0261627956
1475,154135.3016734007
1476,348080.94211788586
1477,242685.91286371447
1478,283796.88602011645
1479,260108.00915453257
1480,379923.6088190929
1481,292591.30353198625
1482,227990.85724146984
1483,174782.16740812024
1484,188238.35790569521
1485,200197.6340222972
1486,222901.9806457593
1487,308661.73110991967
1488,243026.26812953976
1489,194405.91985856445
1490,182478.24633903115
1491,218020.34479438755
1492,104730.47995353336
1493,165173.7695836482
1494,292135.2985133948
1495,280520.37901285297
1496,207144.8656422587
1497,219394.7060532241
1498,190040.52307613625
1499,190040.52307613625
1500,170239.68250125574
1501,181721.04995932317
1502,182703.31662193278
1503,234517.16802411617
1504,257637.22730226134
1505,205960.71815597016
1506,178214.66613984675
1507,238023.86320336076
1508,188605.21416449625
1509,171021.358917737
1510,131185.21395687072
1511,130285.42973309649
1512,143059.94918579396
1513,173544.67279184586
1514,150080.7283693533
1515,180524.5341975518
1516,154304.42549138784
1517,143991.8635279957
1518,142623.436794318
1519,205934.78161888834
1520,124676.60860023485
1521,127049.32021294875
1522,160896.06415889057
1523,115481.85183210102
1524,118846.0233012826
1525,116826.91656966675
1526,118614.19288249205
1527,91747.76799766229
1528,139228.28117700506
1529,126313.11526317068
1530,154355.59420892494
1531,110696.40084584261
1532,102375.55567812723
1533,131609.37924570942
1534,135577.70880675962
1535,138966.9872931848
1536,112293.1720532744
1537,69069.90971359164
1538,167448.00864369198
1539,199554.98804937216
1540,146788.83664105114
1541,136953.22523086195
1542,139056.76733033932
1543,185462.44104803534
1544,87403.48090262461
1545,131288.91855133063
1546,134292.01762497996
1547,128970.48841110758
1548,147461.76656812642
1549,111632.02180535036
1550,126829.19116843281
1551,121852.34174059214
1552,120792.68342661597
1553,135900.3134171932
1554,130193.33785156596
1555,146191.70543211547
1556,110435.78319246825
1557,115327.58063366338
1558,123609.48092424213
1559,114779.79833815253
1560,123548.39740352173
1561,139122.0234105184
1562,118494.7492981351
1563,118323.19438316277
1564,142648.31372771546
1565,140580.73124518216
1566,188362.5964329803
1567,87774.57066707079
1568,193753.66725015256
1569,103976.96380420761
1570,134042.75425933706
1571,118626.68342811303
1572,123603.20908319223
1573,212030.02177633843
1574,132877.82764485196
1575,192107.71281458126
1576,193445.87810351417
1577,195314.33642186652
1578,125955.63937693239
1579,134378.62111859003
1580,214907.71795050005
1581,128134.57984126074
1582,120406.1308444556
1583,270655.9586676658
1584,242669.4098413244
1585,150531.5099701871
1586,79691.37601024068
1587,117121.67475031792
1588,130682.06904163003
1589,105262.66968024024
1590,147137.21401116037
1591,103879.32375430435
1592,115611.33976959085
1593,120881.43670844137
1594,177705.83060342932
1595,132317.89723570013
1596,201973.56615411548
1597,164671.52264738045
1598,210154.78003646154
1599,194388.16089453248
1600,203738.56611254057
1601,67363.9547640136
1602,122431.35059398922
1603,83597.17206884288
1604,245910.0516300597
1605,261117.61147893165
1606,156781.28989199377
1607,196312.30438103707
1608,201297.93902920588
1609,194173.36313582078
1610,160556.61052858992
1611,131989.30604867148
1612,158781.23234803326
1613,152089.3289254274
1614,123344.70755258393
1615,112652.6064104048
1616,112652.6064104048
1617,113435.98663444586
1618,119917.86293700933
1619,123913.33617244846
1620,200643.91129875783
1621,144864.9220853693
1622,142724.6449462015
1623,248961.20258324355
1624,193156.66102028414
1625,129217.16176499218
1626,162234.6400228268
1627,185083.11923846166
1628,296520.57797369134
1629,210101.85398247532
1630,319609.4762425024
1631,229041.65928294027
1632,244719.9430322757
1633,196548.5212366901
1634,187288.21194172086
1635,178195.2998862991
1636,161073.86271509549
1637,168138.96796103468
1638,223967.89127146575
1639,176588.69424262742
1640,271743.594732194
1641,178501.30262782745
1642,232398.22601999508
1643,259649.52313824208
1644,256572.30296104497
1645,152048.40136080107
1646,147508.446076351
1647,171513.05683500384
1648,130962.29570506958
1649,126402.74931800607
1650,105223.02406623804
1651,105588.2478816009
1652,141431.9334378582
1653,140942.72832857116
1654,169031.8055693407
1655,164574.65690234237
1656,165012.59045731372
1657,170207.24374104713
1658,165585.34084540198
1659,154670.29754012174
1660,126861.42099450927
1661,394087.1921592249
1662,387208.9241820648
1663,315768.3317921702
1664,433336.3630336722
1665,290041.7049487845
1666,256124.18743029537
1667,322755.8656589978
1668,290649.8857895155
1669,270900.2550045108
1670,296358.5344138431
1671,223932.9463004626
1672,353172.179703991
1673,307085.9488426526
1674,244673.8536345013
1675,176569.5046803965
1676,173843.2663267623
1677,201323.29157732366
1678,406123.6983395514
1679,289246.6308343801
1680,303175.61005550536
1681,266730.1804213099
1682,249082.89944458636
1683,201364.4684305377
1684,205882.91834284147
1685,183683.51375550756
1686,191844.86755368268
1687,200197.6340222972
1688,216136.55993787045
1689,213820.6967435981
1690,206490.1440126367
1691,197603.88307807513
1692,271826.4424423414
1693,200197.6340222972
1694,181829.83884040933
1695,200084.09976248807
1696,260516.77488717902
1697,200084.09976248807
1698,331164.31320154585
1699,269104.40086044
1700,238340.0207478488
1701,282084.30860538624
1702,253100.73534299002
1703,250239.0001122982
1704,252678.53590183047
1705,232260.22302828997
1706,359695.0862897296
1707,206792.87192341103
1708,204699.5964832453
1709,271759.2028117762
1710,233374.9133075788
1711,258910.4970046595
1712,263929.267387996
1713,219733.61725434638
1714,210482.81856814626
1715,216876.4864841323
1716,193063.36748544069
1717,188013.17908582673
1718,165736.9179094571
1719,228234.14824749852
1720,236244.59696276783
1721,185212.29515811344
1722,144454.93498782057
1723,143955.2734860646
1724,207661.01826100142
1725,243573.04535424875
1726,188667.75732810856
1727,166327.75382991091
1728,203228.1933311415
1729,167410.4878728345
1730,190063.395664647
1731,119982.03107441701
1732,115487.83935293744
1733,115487.83935293744
1734,122695.58888356132
1735,117973.33518748573
1736,117565.27205117373
1737,252630.38861727528
1738,214491.73024744983
1739,326152.51635605586
1740,199184.12491144967
1741,173051.10506491375
1742,181721.04995932317
1743,201405.6537056945
1744,227187.56646377148
1745,206259.10912303498
1746,288068.7120883416
1747,222011.6850894967
1748,227164.00978398323
1749,136746.10073370158
1750,149378.703216815
1751,239668.5253999393
1752,117913.92110355501
1753,145564.5563029246
1754,221613.434360402
1755,155172.20953129142
1756,102556.09648304932
1757,114690.28919138339
1758,116752.85201526515
1759,146992.8137888817
1760,132095.3346558372
1761,132639.46770573998
1762,171546.59883236157
1763,161821.1175944843
1764,116408.15775970326
1765,171005.15888505193
1766,155973.32843409322
1767,164206.21618714932
1768,123424.25821701337
1769,169589.68618536548
1770,134775.25972966506
1771,125585.0955255422
1772,132076.56596453226
1773,110843.30553550653
1774,154255.24533206204
1775,135426.31512144787
1776,120148.35881422315
1777,106962.70019059545
1778,117678.20477375826
1779,124584.3105174914
1780,172613.0019999696
1781,122927.5875121016
1782,87242.36380808095
1783,123836.92388297767
1784,86999.5817945401
1785,108686.1875118815
1786,136764.46607579986
1787,158881.79166034303
1788,68326.67766682294
1789,99655.21622335793
1790,67560.60635997249
1791,222266.0590097115
1792,153664.30683707606
1793,140736.39966120032
1794,132830.22874164945
1795,138613.54676729944
1796,140643.26279184627
1797,136430.31304599112
1798,120510.37603337405
1799,107606.50806855466
1800,126177.90360645241
1801,116975.50380163865
1802,150989.28504020013
1803,175162.03839229993
1804,125350.10671250813
1805,139007.10882729117
1806,139372.9737674563
1807,151396.136093686
1808,110467.05007756065
1809,115815.3567538337
1810,131710.84646173357
1811,113669.92284432093
1812,115227.69123862707
1813,127727.38055221956
1814,88405.78672248611
1815,68592.9941030178
1816,99082.44313111164
1817,103699.22493514606
1818,149023.27879137383
1819,127466.43930878941
1820,84252.83687299184
1821,136415.0346448892
1822,133395.89979059767
1823,71465.8510727595
1824,135874.71859429014
1825,131387.57232566032
1826,110404.52515723705
1827,106020.00633775436
1828,132201.30217421052
1829,108491.22320898129
1830,146139.0139246745
1831,174424.51643800546
1832,147270.59182565025
1833,159910.52481768886
1834,131962.4691204689
1835,162797.75748451494
